Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesische Inseln;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Schwefeldioxid;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;UV-Index;;
04.01.2019;02:00;19,830; ;0,958;E;1,017;E;;*;-0,7760;E;5,43;;1036,6;;298,9;;2,92;;83,4;;0;;0,0;;0,0;;
04.01.2019;03:00;19,561; ;;*;;*;79,026;;;*;5,54;;1036,3;;297,7;;3,09;;82,4;;0;;0,0;;0,0;;
04.01.2019;04:00;19,291; ;0,969;E;1,010;E;81,408;;-0,3138;E;5,76;;1036,0;;307,1;;4,36;;81,3;;1;;0,0;;0,0;;
04.01.2019;05:00;18,950; ;1,221;E;1,254;E;80,281;;-0,5658;E;5,64;;1035,3;;296,9;;4,25;;86,5;;2;;0,0;;0,0;;
04.01.2019;06:00;18,449; ;1,112;E;1,133;E;79,042;;-0,4161;E;4,89;;1034,7;;293,7;;3,98;;96,6;;5;;0,0;;0,0;;
04.01.2019;07:00;18,401; ;1,200;E;1,237;E;78,391;;-0,3205;E;5,12;;1034,3;;297,0;;5,22;;91,0;;1;;0,0;;0,0;;
04.01.2019;08:00;18,394; ;1,001;E;1,051;E;78,824;;-0,4434;E;5,12;;1034,2;;297,7;;5,63;;89,5;;3;;0,0;;0,0;;
04.01.2019;09:00;18,611; ;1,599;E;1,637;E;76,932;;-0,4800;E;5,39;;1033,8;;294,0;;4,90;;85,6;;0;;0,2;;0,0;;
04.01.2019;10:00;19,040; ;2,123;;2,161;;73,565;;-0,5748;E;5,77;;1033,4;;295,0;;5,36;;85,5;;0;;5,2;;0,0;;
04.01.2019;11:00;19,202; ;2,148;;2,225;;72,410;;-0,6513;E;5,89;;1033,0;;300,0;;5,95;;85,2;;0;;13,3;;0,1;;
04.01.2019;12:00;19,667; ;2,244;;2,349;;71,636;;-0,5426;E;5,92;;1032,5;;305,7;;5,53;;85,5;;0;;19,8;;0,1;;
04.01.2019;13:00;20,114; ;2,954;;3,043;;72,237;;-0,4276;E;5,76;;1031,8;;310,2;;5,69;;88,5;;8;;22,6;;0,1;;
04.01.2019;14:00;20,484; ;2,151;;2,232;;75,078;;-0,1379;E;5,83;;1031,2;;308,0;;5,65;;91,0;;4;;27,1;;0,1;;
04.01.2019;15:00;21,002; ;2,148;;2,250;;72,088;;-0,2605;E;5,95;;1031,2;;311,4;;4,60;;96,0;;5;;29,6;;0,1;;
04.01.2019;16:00;21,490; ;2,050;;2,121;;70,125;;-0,9483;E;6,01;;1030,9;;308,0;;4,62;;98,5;;0;;11,5;;0,1;;
04.01.2019;17:00;21,985; ;6,266;;6,341;;64,587;;-0,1257;E;6,06;;1030,6;;297,8;;4,45;;99,6;;0;;0,8;;0,0;;
04.01.2019;18:00;21,933; ;4,998;;5,048;;64,311;;-0,3622;E;6,33;;1030,3;;305,7;;5,06;;98,7;;0;;0,2;;0,0;;
04.01.2019;19:00;21,818; ;4,597;;4,652;;64,374;;-0,2045;E;6,55;;1030,3;;307,3;;5,49;;97,3;;0;;0,3;;0,0;;
04.01.2019;20:00;22,067; ;5,475;;5,540;;63,184;;-0,3377;E;6,55;;1030,2;;298,5;;4,97;;96,6;;0;;0,2;;0,0;;
04.01.2019;21:00;22,358; ;3,402;;3,464;;66,115;;-0,3255;E;6,75;;1029,8;;301,9;;5,58;;95,4;;0;;0,1;;0,0;;
04.01.2019;22:00;22,525; ;3,782;;3,842;;65,194;;-0,0489;E;6,64;;1029,3;;297,2;;5,23;;97,9;;0;;0,0;;0,0;;
04.01.2019;23:00;22,330; ;3,041;;3,084;;65,160;;-0,2801;E;6,53;;1028,8;;293,2;;4,62;;100,0;;9;;0,0;;0,0;;
05.01.2019;00:00;22,273; ;2,615;;2,653;;66,413;;-0,1373;E;6,71;;1028,4;;297,8;;5,49;;100,0;;37;;0,0;;0,0;;
05.01.2019;01:00;22,670; ;4,821;;4,898;;64,382;;0,0075;E;6,82;;1028,1;;300,6;;5,51;;100,0;;52;;0,0;;0,0;;
05.01.2019;02:00;23,241; ;3,003;;3,022;;68,855;;-0,0644;E;6,90;;1027,3;;303,5;;6,15;;100,0;;27;;0,2;;0,0;;
05.01.2019;03:00;23,761; ;2,945;;2,976;;;*;0,1554;E;7,02;;1026,8;;306,7;;7,20;;99,9;;13;;0,3;;0,0;;
05.01.2019;04:00;24,345; ;;*;;*;73,236;;;*;7,16;;1026,2;;312,4;;7,55;;99,7;;8;;0,2;;0,0;;
05.01.2019;05:00;24,818; ;1,994;E;2,012;;76,378;;-0,0816;E;7,30;;1025,6;;314,7;;8,57;;99,4;;13;;0,2;;0,0;;
05.01.2019;06:00;25,510; ;1,946;E;1,979;E;77,601;;-0,0609;E;7,45;;1025,4;;317,0;;8,75;;98,0;;0;;0,3;;0,0;;
05.01.2019;07:00;26,299; ;1,498;E;1,544;E;77,777;;-0,4535;E;7,57;;1025,6;;320,3;;7,90;;95,9;;0;;0,0;;0,0;;
05.01.2019;08:00;27,087; ;2,124;;2,174;;77,074;;-0,1094;E;7,50;;1025,8;;318,6;;7,53;;96,3;;1;;0,0;;0,0;;
05.01.2019;09:00;27,406; ;4,331;;4,396;;76,029;;-0,0177;E;7,30;;1026,1;;322,5;;6,99;;98,4;;26;;0,5;;0,0;;
05.01.2019;10:00;27,510; ;2,579;;2,668;;77,781;;-0,1477;E;7,16;;1026,5;;323,9;;6,80;;100,0;;38;;9,8;;0,0;;
05.01.2019;11:00;27,566; ;1,682;E;1,757;E;77,996;;-0,5456;E;7,06;;1026,6;;320,1;;6,59;;100,0;;59;;31,8;;0,1;;
05.01.2019;12:00;27,436; ;2,592;;2,765;;76,828;;-0,0616;E;7,08;;1026,2;;316,5;;6,94;;100,0;;4;;78,7;;0,3;;
05.01.2019;13:00;27,231; ;2,828;;2,991;;76,258;;-0,2469;E;7,10;;1026,2;;317,3;;6,98;;100,0;;4;;61,4;;0,2;;
05.01.2019;14:00;26,859; ;5,651;;6,046;;73,827;;-0,1820;E;7,13;;1026,1;;317,5;;6,68;;100,0;;15;;62,7;;0,3;;
05.01.2019;15:00;26,263; ;1,788;E;1,905;E;78,339;;-0,2970;E;7,16;;1026,4;;321,6;;6,25;;100,0;;24;;44,7;;0,2;;
05.01.2019;16:00;25,706; ;1,292;E;1,370;E;78,355;;-0,3604;E;7,14;;1026,7;;322,4;;5,40;;100,0;;20;;20,4;;0,1;;
05.01.2019;17:00;24,865; ;2,309;;2,342;;76,268;;-0,3724;E;7,06;;1026,9;;321,0;;5,47;;100,0;;22;;2,6;;0,0;;
05.01.2019;18:00;23,993; ;3,436;;3,477;;75,978;;-0,1449;E;7,01;;1027,1;;317,9;;5,91;;100,0;;8;;0,1;;0,0;;
05.01.2019;19:00;23,512; ;3,253;;3,286;;75,113;;0,1737;E;6,94;;1027,1;;318,2;;5,43;;100,0;;0;;0,2;;0,0;;
05.01.2019;20:00;22,816; ;4,988;;5,037;;74,091;;0,0195;E;6,96;;1027,1;;314,0;;5,46;;100,0;;0;;0,3;;0,0;;
05.01.2019;21:00;22,194; ;6,679;;6,750;;72,001;;-0,0239;E;6,93;;1027,3;;314,4;;5,67;;100,0;;0;;0,3;;0,0;;
05.01.2019;22:00;21,746; ;3,719;;3,750;;74,810;;-0,2315;E;6,94;;1027,5;;312,8;;6,03;;100,0;;29;;0,3;;0,0;;
05.01.2019;23:00;21,308; ;2,143;;2,156;;76,753;;-0,1850;E;6,82;;1027,8;;313,4;;5,33;;100,0;;0;;0,2;;0,0;;
06.01.2019;00:00;20,712; ;3,872;;3,914;;73,954;;-0,0538;E;6,76;;1027,9;;316,9;;5,24;;100,0;;14;;0,3;;0,0;;
06.01.2019;01:00;20,306; ;2,490;;2,553;;75,674;;-0,4481;E;6,75;;1028,0;;319,3;;4,82;;100,0;;0;;0,3;;0,0;;
06.01.2019;02:00;19,622; ;3,920;;3,988;;73,951;;-0,1997;E;6,72;;1028,0;;320,1;;4,79;;100,0;;14;;0,2;;0,0;;
06.01.2019;03:00;19,027; ;2,338;;2,393;;76,208;;-0,5899;E;6,65;;1028,3;;320,0;;4,30;;100,0;;14;;0,2;;0,0;;
06.01.2019;04:00;18,373; ;4,457;;4,515;;;*;-0,2986;E;6,67;;1028,6;;314,9;;4,12;;100,0;;15;;0,1;;0,0;;
06.01.2019;05:00;17,832; ;;*;;*;75,645;;;*;6,66;;1028,6;;318,8;;4,50;;100,0;;0;;0,1;;0,0;;
06.01.2019;06:00;17,161; ;3,448;;3,510;;74,005;;-0,9319;E;6,59;;1028,3;;315,1;;4,50;;100,0;;0;;0,1;;0,0;;
06.01.2019;07:00;16,256; ;4,911;;4,993;;71,424;;-0,7349;E;6,57;;1028,4;;313,5;;3,82;;100,0;;9;;0,1;;0,0;;
06.01.2019;08:00;15,269; ;6,148;;6,230;;70,686;;-0,6163;E;6,52;;1028,9;;311,4;;3,79;;100,0;;1;;0,2;;0,0;;
06.01.2019;09:00;14,444; ;4,782;;4,853;;72,918;;-0,7860;E;6,44;;1029,3;;318,2;;3,56;;100,0;;23;;1,4;;0,0;;
06.01.2019;10:00;13,583; ;2,004;;2,060;;77,697;;-0,4235;E;6,34;;1029,8;;322,2;;4,54;;100,0;;1;;19,1;;0,1;;
06.01.2019;11:00;13,049; ;1,340;E;1,388;E;76,196;;-0,6003;E;6,44;;1030,1;;306,6;;2,97;;100,0;;0;;46,2;;0,2;;
06.01.2019;12:00;12,495; ;1,454;E;1,559;E;76,287;;;*;6,53;;1030,4;;310,4;;3,69;;100,0;;0;;105,6;;0,4;;
06.01.2019;13:00;11,880; ;5,926;;6,586;;72,507;;-1,2547;E;6,57;;1030,5;;305,6;;3,72;;100,0;;0;;109,4;;0,4;;
06.01.2019;14:00;11,470; ;2,519;;2,781;;75,368;;-0,7133;E;6,58;;1030,2;;298,6;;3,50;;99,2;;0;;101,8;;0,4;;
06.01.2019;15:00;11,118; ;2,291;;2,497;;74,650;;-0,7857;E;6,67;;1030,3;;294,4;;3,27;;97,4;;0;;102,8;;0,3;;
06.01.2019;16:00;10,680; ;3,289;;3,382;;73,685;;-0,4802;E;6,11;;1030,6;;299,9;;3,51;;99,8;;10;;24,0;;0,1;;
06.01.2019;17:00;10,592; ;9,572;;9,751;;64,669;;-1,1675;E;5,93;;1030,8;;290,5;;2,59;;100,0;;16;;2,3;;0,0;;
06.01.2019;18:00;10,787; ;6,074;;6,156;;65,902;;-1,1042;E;6,10;;1031,1;;296,1;;3,60;;100,0;;21;;0,0;;0,0;;
06.01.2019;19:00;10,896; ;6,388;;6,484;;65,269;;-0,8990;E;6,29;;1031,2;;302,8;;3,94;;100,0;;38;;0,0;;0,0;;
06.01.2019;20:00;11,060; ;3,820;;3,903;;67,103;;-0,8147;E;6,34;;1031,3;;308,2;;4,04;;100,0;;15;;0,0;;0,0;;
06.01.2019;21:00;11,328; ;3,951;;4,033;;67,563;;-0,9135;E;6,40;;1031,4;;312,9;;4,00;;100,0;;0;;0,0;;0,0;;
06.01.2019;22:00;11,503; ;2,055;;2,123;;71,314;;-0,7778;E;6,29;;1031,4;;306,7;;3,45;;98,9;;0;;0,0;;0,0;;
06.01.2019;23:00;11,768; ;3,577;;3,646;;67,884;;-0,7863;E;6,01;;1031,4;;291,6;;2,53;;98,3;;0;;0,0;;0,0;;
07.01.2019;00:00;11,957; ;4,959;;5,049;;67,215;;-0,7679;E;5,93;;1031,3;;279,9;;2,63;;97,3;;0;;0,0;;0,0;;
07.01.2019;01:00;12,107; ;4,508;;4,607;;66,119;;-0,7023;E;6,11;;1031,1;;281,2;;2,78;;97,2;;0;;0,0;;0,0;;
07.01.2019;02:00;12,422; ;2,458;;2,522;;66,245;;-0,9805;E;6,31;;1030,9;;274,6;;3,76;;97,1;;0;;0,0;;0,0;;
07.01.2019;03:00;12,741; ;2,397;;2,449;;65,150;;-0,6670;E;6,31;;1030,9;;266,4;;3,69;;95,7;;0;;0,0;;0,0;;
07.01.2019;04:00;13,139; ;2,381;;2,438;;64,686;;-0,6977;E;6,15;;1030,7;;258,5;;3,71;;95,8;;1;;0,0;;0,0;;
07.01.2019;05:00;13,344; ;2,543;;2,602;;;*;-0,6639;E;5,79;;1030,1;;255,5;;4,06;;99,2;;5;;0,0;;0,0;;
07.01.2019;06:00;13,426; ;2,691;;2,745;;67,436;;-0,8077;E;5,84;;1029,5;;257,1;;3,78;;100,0;;18;;0,0;;0,0;;
07.01.2019;07:00;13,310; ;2,389;;2,444;;72,897;;-0,8137;E;5,95;;1029,2;;281,8;;2,66;;100,0;;2;;0,0;;0,0;;
07.01.2019;08:00;13,131; ;9,030;;9,135;;66,496;;-0,6307;E;5,80;;1029,0;;272,6;;2,04;;100,0;;0;;0,0;;0,0;;
07.01.2019;09:00;13,070; ;7,053;;7,159;;67,041;;-0,6849;E;5,88;;1028,6;;260,8;;1,61;;100,0;;0;;1,4;;0,0;;
07.01.2019;10:00;13,011; ;5,605;;5,749;;68,464;;-0,6539;E;6,25;;1028,3;;252,0;;2,32;;100,0;;8;;13,6;;0,0;;
07.01.2019;11:00;12,835; ;7,740;;8,071;;60,716;;-0,8292;E;6,52;;1027,7;;236,2;;2,91;;100,0;;4;;29,3;;0,1;;
07.01.2019;12:00;12,634; ;6,358;;6,677;;53,621;;-0,7363;E;6,43;;1026,8;;226,1;;4,35;;100,0;;9;;28,1;;0,1;;
07.01.2019;13:00;12,547; ;7,046;;7,433;;46,959;;-0,6160;E;6,61;;1025,6;;225,5;;4,96;;100,0;;25;;25,4;;0,1;;
07.01.2019;14:00;12,756; ;7,367;;7,766;;45,671;;-0,5017;E;6,85;;1024,2;;228,0;;6,13;;100,0;;0;;24,5;;0,1;;
07.01.2019;15:00;13,044; ;7,428;;7,846;;47,672;;-0,4551;E;6,96;;1022,8;;224,3;;6,77;;100,0;;12;;28,3;;0,1;;
07.01.2019;16:00;13,536; ;6,795;;7,003;;50,860;;-0,3030;E;7,00;;1021,5;;222,5;;7,03;;100,0;;0;;11,4;;0,0;;
07.01.2019;17:00;13,650; ;6,750;;6,850;;54,816;;-0,1722;E;7,05;;1020,0;;218,6;;7,53;;100,0;;52;;1,3;;0,0;;
07.01.2019;18:00;13,552; ;5,426;;5,508;;55,331;;-0,3064;E;7,02;;1018,6;;224,3;;8,64;;100,0;;23;;0,3;;0,0;;
07.01.2019;19:00;13,597; ;7,212;;7,296;;54,156;;-0,5468;E;7,13;;1017,1;;228,7;;8,83;;100,0;;0;;0,5;;0,0;;
07.01.2019;20:00;13,620; ;9,374;;9,570;;51,369;;-0,1137;E;7,33;;1015,7;;231,9;;8,69;;100,0;;53;;0,1;;0,0;;
07.01.2019;21:00;13,371; ;7,856;;7,952;;51,220;;0,2769;E;7,78;;1014,5;;239,2;;8,07;;100,0;;22;;0,5;;0,0;;
07.01.2019;22:00;13,405; ;7,854;;7,964;;52,160;;-0,0194;E;7,87;;1013,3;;253,3;;8,11;;99,7;;0;;0,3;;0,0;;
07.01.2019;23:00;13,452; ;;*;;*;67,395;;;*;7,53;;1012,6;;262,4;;7,05;;94,2;;0;;0,0;;0,0;;
08.01.2019;00:00;13,662; ;1,959;E;1,961;E;78,385;;-0,7324;E;7,44;;1012,0;;266,6;;5,91;;88,8;;0;;0,0;;0,0;;
08.01.2019;01:00;13,874; ;1,548;E;1,543;E;77,264;;-0,4220;E;7,38;;1011,0;;270,7;;6,46;;87,9;;0;;0,0;;0,0;;
08.01.2019;02:00;14,120; ;1,540;E;1,547;E;77,182;;-0,0879;E;7,53;;1010,0;;266,1;;6,97;;85,7;;6;;0,0;;0,0;;
08.01.2019;03:00;14,275; ;1,661;E;1,094;E;78,387;;-0,1668;E;7,40;;1008,9;;273,4;;7,02;;84,7;;2;;0,0;;0,0;;
08.01.2019;04:00;14,525; ;0,944;E;0,626;E;81,302;;-0,5026;E;7,31;;1007,9;;277,6;;7,50;;84,0;;0;;0,0;;0,0;;
08.01.2019;05:00;15,134; ;0,619;E;0,411;E;82,379;;-0,6099;E;7,07;;1006,8;;278,8;;7,76;;87,0;;5;;0,0;;0,0;;
08.01.2019;06:00;16,041; ;1,443;E;0,936;E;83,160;;-0,3056;E;7,00;;1005,7;;281,7;;7,57;;88,8;;0;;0,0;;0,0;;
08.01.2019;07:00;17,181; ;0,602;E;0,379;E;84,834;;0,1269;E;6,89;;1004,9;;286,1;;7,43;;90,0;;17;;0,0;;0,0;;
08.01.2019;08:00;18,451; ;1,241;E;0,817;E;83,351;;-0,3069;E;6,90;;1004,5;;286,2;;7,18;;91,1;;0;;0,0;;0,0;;
08.01.2019;09:00;19,723; ;0,759;E;0,501;E;82,760;;0,3007;E;7,10;;1004,5;;292,6;;8,44;;92,3;;21;;1,2;;0,0;;
08.01.2019;10:00;20,969; ;1,476;E;0,994;E;80,332;;-0,1425;E;7,28;;1005,1;;302,1;;9,15;;90,5;;0;;16,2;;0,1;;
08.01.2019;11:00;22,081; ;0,788;E;0,512;E;85,593;;-0,5105;E;7,36;;1005,8;;315,6;;11,23;;81,1;;1;;47,6;;0,2;;
08.01.2019;12:00;23,345; ;0,506;E;0,312;E;86,603;;-0,1492;E;7,09;;1006,3;;317,5;;11,04;;80,6;;12;;59,7;;0,2;;
08.01.2019;13:00;24,665; ;0,489;E;0,331;E;84,761;;-0,6654;E;6,66;;1006,3;;316,6;;11,48;;83,3;;9;;66,0;;0,2;;
08.01.2019;14:00;25,440; ;0,394;E;0,255;E;84,569;;-0,3620;E;6,75;;1006,3;;318,3;;12,72;;79,5;;23;;75,3;;0,2;;
08.01.2019;15:00;26,159; ;0,386;E;0,236;E;84,283;;-0,1616;E;6,09;;1006,5;;322,4;;13,10;;85,8;;31;;46,2;;0,2;;
08.01.2019;16:00;26,865; ;0,579;E;0,369;E;83,801;;-0,0604;E;6,27;;1007,0;;321,7;;12,19;;82,3;;23;;30,5;;0,1;;
08.01.2019;17:00;27,669; ;0,410;E;0,271;E;82,799;;-0,7517;E;6,23;;1007,9;;325,2;;12,53;;81,8;;10;;2,4;;0,0;;
08.01.2019;18:00;28,699; ;0,620;E;0,403;E;82,205;;-0,4982;E;6,78;;1008,6;;326,0;;11,60;;78,7;;0;;0,0;;0,0;;
08.01.2019;19:00;29,384; ;0,731;E;0,487;E;81,730;;-0,4109;E;5,94;;1009,2;;339,1;;12,54;;81,9;;43;;0,8;;0,0;;
08.01.2019;20:00;29,717; ;1,073;E;0,712;E;79,632;;-0,5869;E;5,56;;1010,1;;337,7;;11,60;;83,9;;15;;0,4;;0,0;;
08.01.2019;21:00;30,139; ;0,670;E;0,427;E;82,341;;-0,2460;E;5,69;;1010,7;;337,8;;11,89;;79,0;;11;;0,0;;0,0;;
08.01.2019;22:00;30,310; ;0,926;E;0,613;E;82,464;;-0,5363;E;5,68;;1011,2;;338,8;;10,45;;75,8;;18;;0,0;;0,0;;
08.01.2019;23:00;30,905; ;1,770;E;1,169;E;;*;-0,3566;E;5,12;;1011,1;;323,8;;7,98;;87,4;;7;;0,0;;0,0;;
09.01.2019;00:00;31,357; ;;*;;*;79,881;;;*;6,50;;1011,2;;339,7;;11,52;;75,8;;0;;0,0;;0,0;;
09.01.2019;01:00;31,374; ;0,976;E;0,624;E;79,947;;-0,5298;E;6,38;;1011,6;;348,0;;10,67;;68,3;;4;;0,0;;0,0;;
09.01.2019;02:00;31,258; ;2,346;;1,524;E;78,239;;-0,4751;E;5,49;;1012,4;;357,2;;9,45;;78,3;;3;;0,0;;0,0;;
09.01.2019;03:00;31,285; ;1,005;E;0,653;E;78,599;;-0,7292;E;6,09;;1013,1;;347,5;;9,09;;73,9;;0;;0,0;;0,0;;
09.01.2019;04:00;31,177; ;1,823;E;1,204;E;78,456;;-0,6804;E;6,07;;1013,8;;352,9;;8,39;;72,3;;0;;0,0;;0,0;;
09.01.2019;05:00;30,674; ;1,340;E;0,883;E;78,836;;-1,1847;E;6,34;;1014,0;;352,4;;10,28;;63,7;;0;;0,0;;0,0;;
09.01.2019;06:00;29,866; ;0,787;E;0,528;E;79,563;;-0,8200;E;6,21;;1014,3;;354,8;;10,21;;61,4;;0;;0,0;;0,0;;
09.01.2019;07:00;28,946; ;1,528;E;1,002;E;78,596;;-0,6265;E;5,79;;1014,7;;0,7;;10,11;;63,1;;0;;0,0;;0,0;;
09.01.2019;08:00;27,890; ;1,476;E;0,978;E;78,958;;-0,5848;E;5,79;;1015,2;;360,0;;10,46;;63,4;;0;;0,0;;0,0;;
09.01.2019;09:00;26,821; ;0,864;E;0,573;E;78,784;;-1,0579;E;5,46;;1016,0;;4,6;;11,17;;65,8;;0;;1,3;;0,0;;
09.01.2019;10:00;25,982; ;1,689;E;1,143;E;77,873;;-0,5839;E;5,34;;1016,8;;2,2;;10,99;;67,8;;0;;53,5;;0,1;;
09.01.2019;11:00;25,327; ;1,743;E;1,261;E;77,852;;-0,8591;E;5,35;;1017,6;;1,2;;10,41;;68,9;;0;;146,7;;0,2;;
09.01.2019;12:00;24,564; ;0,836;E;0,614;E;78,685;;-0,9321;E;5,35;;1018,2;;359,4;;10,48;;68,4;;0;;219,0;;0,4;;
09.01.2019;13:00;23,727; ;0,995;E;0,724;E;78,758;;-0,5129;E;5,39;;1018,6;;356,0;;10,60;;68,7;;0;;236,2;;0,4;;
09.01.2019;14:00;23,097; ;0,907;E;0,661;E;79,231;;-0,6906;E;5,38;;1019,0;;359,6;;10,70;;68,5;;0;;234,4;;0,4;;
09.01.2019;15:00;22,414; ;1,604;E;1,172;E;77,994;;-0,7796;E;5,23;;1019,4;;358,8;;10,50;;69,3;;0;;157,9;;0,3;;
09.01.2019;16:00;21,692; ;1,217;E;0,855;E;78,128;;-0,7566;E;4,87;;1020,1;;1,2;;10,27;;70,7;;0;;40,1;;0,1;;
09.01.2019;17:00;21,092; ;1,025;E;0,710;E;78,197;;-0,9009;E;4,71;;1020,6;;1,1;;9,81;;71,4;;0;;4,2;;0,0;;
09.01.2019;18:00;20,278; ;0,997;E;0,651;E;77,921;;-1,4251;E;4,69;;1021,0;;3,9;;9,98;;72,0;;0;;0,0;;0,0;;
09.01.2019;19:00;19,714; ;1,197;E;0,786;E;77,512;;-1,0189;E;4,76;;1021,7;;5,7;;9,55;;73,1;;0;;0,0;;0,0;;
09.01.2019;20:00;19,393; ;1,324;E;0,863;E;77,314;;-0,8641;E;4,65;;1022,2;;13,2;;9,68;;71,3;;0;;0,0;;0,0;;
09.01.2019;21:00;19,153; ;1,457;E;0,952;E;77,103;;-1,1162;E;4,40;;1022,7;;17,1;;8,64;;70,1;;0;;0,0;;0,0;;
09.01.2019;22:00;18,945; ;1,219;E;0,790;E;76,746;;-0,9895;E;4,18;;1023,2;;17,8;;8,20;;71,7;;0;;0,0;;0,0;;
09.01.2019;23:00;18,280; ;2,064;;1,354;E;75,091;;-0,8960;E;3,90;;1023,7;;23,5;;7,59;;74,5;;0;;0,0;;0,0;;
10.01.2019;00:00;17,718; ;2,639;;1,731;E;;*;-1,0901;E;3,52;;1024,1;;21,0;;7,08;;76,5;;0;;0,0;;0,0;;
10.01.2019;01:00;17,513; ;;*;;*;73,118;;;*;3,34;;1024,2;;24,1;;6,10;;78,9;;0;;0,0;;0,0;;
10.01.2019;02:00;17,367; ;1,508;E;1,016;E;74,099;;-0,8424;E;3,24;;1024,4;;18,4;;5,76;;79,7;;0;;0,0;;0,0;;
10.01.2019;03:00;17,004; ;1,923;E;1,279;E;73,508;;-0,4818;E;3,33;;1024,7;;14,7;;5,36;;79,0;;0;;0,0;;0,0;;
10.01.2019;04:00;16,632; ;2,059;;1,366;E;73,715;;-0,2991;E;3,55;;1025,0;;7,9;;5,13;;78,6;;0;;0,0;;0,0;;
10.01.2019;05:00;16,382; ;1,877;E;1,259;E;74,688;;-0,5717;E;3,77;;1025,0;;9,5;;5,34;;77,7;;0;;0,0;;0,0;;
10.01.2019;06:00;16,283; ;1,662;E;1,119;E;74,821;;-0,4135;E;3,75;;1024,8;;18,7;;4,50;;78,9;;0;;0,0;;0,0;;
10.01.2019;07:00;16,153; ;2,406;;1,583;E;73,287;;-0,3468;E;3,72;;1024,9;;14,8;;3,53;;78,8;;0;;0,0;;0,0;;
10.01.2019;08:00;15,976; ;1,634;E;1,087;E;75,405;;-0,1938;E;3,98;;1025,1;;3,4;;3,63;;76,0;;0;;0,0;;0,0;;
10.01.2019;09:00;15,791; ;1,302;E;0,861;E;75,602;;-0,4443;E;4,27;;1025,5;;0,5;;3,28;;77,2;;0;;0,5;;0,0;;
10.01.2019;10:00;15,715; ;3,144;;3,229;;72,848;;-0,3503;E;4,48;;1025,8;;350,3;;2,76;;79,7;;0;;13,4;;0,0;;
10.01.2019;11:00;15,951; ;3,460;;3,638;;70,712;;-0,1995;E;4,74;;1025,9;;321,6;;1,50;;81,3;;0;;34,3;;0,1;;
10.01.2019;12:00;15,958; ;8,745;;9,523;;60,678;;-0,6659;E;4,90;;1025,8;;220,6;;1,09;;84,3;;0;;53,9;;0,2;;
10.01.2019;13:00;16,188; ;9,785;;10,686;;62,332;;-0,5114;E;5,23;;1025,6;;244,6;;1,65;;83,0;;5;;65,2;;0,2;;
10.01.2019;14:00;16,014; ;3,952;;4,192;;71,561;;-0,6443;E;4,67;;1025,3;;283,1;;2,36;;83,8;;48;;45,5;;0,1;;
10.01.2019;15:00;15,634; ;;*;;*;;*;0,5459;E;4,05;;1025,1;;253,4;;2,66;;91,2;;58;;31,8;;0,1;;
10.01.2019;16:00;15,328; ;8,601;;9,017;;65,238;;-0,0237;E;4,02;;1024,7;;243,5;;2,61;;95,0;;59;;13,0;;0,0;;
10.01.2019;17:00;15,042; ;7,089;;7,248;;66,886;;-0,7273;E;3,96;;1024,4;;240,7;;3,28;;97,2;;43;;1,6;;0,0;;
10.01.2019;18:00;14,678; ;6,546;;6,650;;65,142;;-0,5309;E;3,82;;1024,1;;232,3;;3,65;;98,1;;32;;0,0;;0,0;;
10.01.2019;19:00;14,323; ;8,053;;8,158;;59,193;;-0,4218;E;4,01;;1023,7;;232,1;;4,17;;99,2;;2;;0,0;;0,0;;
10.01.2019;20:00;14,006; ;6,419;;6,481;;59,153;;-0,4494;E;4,14;;1023,3;;236,1;;3,83;;100,0;;2;;0,0;;0,0;;
10.01.2019;21:00;13,665; ;5,644;;5,682;;58,707;;-0,0936;E;4,11;;1023,1;;236,7;;4,14;;100,0;;0;;0,0;;0,0;;
10.01.2019;22:00;13,463; ;7,387;;7,456;;55,977;;-0,1567;E;4,08;;1022,9;;233,0;;4,41;;100,0;;0;;0,0;;0,0;;
10.01.2019;23:00;13,322; ;6,906;;6,984;;55,699;;-0,3455;E;4,17;;1022,6;;233,3;;4,67;;100,0;;0;;0,0;;0,0;;
11.01.2019;00:00;13,273; ;7,297;;7,366;;54,641;;-0,0372;E;4,41;;1022,1;;236,5;;4,21;;100,0;;0;;0,1;;0,0;;
11.01.2019;01:00;12,942; ;4,869;;4,918;;;*;-0,0376;E;4,93;;1021,9;;245,1;;3,71;;100,0;;9;;0,1;;0,0;;
11.01.2019;02:00;12,463; ;;*;;*;67,355;;;*;5,85;;1021,3;;261,1;;3,04;;100,0;;13;;0,2;;0,0;;
11.01.2019;03:00;12,161; ;5,585;;5,622;;67,695;;-0,8762;E;6,48;;1021,1;;298,9;;2,72;;100,0;;8;;0,1;;0,0;;
11.01.2019;04:00;12,217; ;5,792;;5,862;;68,052;;-1,0378;E;6,45;;1021,1;;297,1;;2,80;;100,0;;11;;0,0;;0,0;;
11.01.2019;05:00;12,525; ;4,643;;4,721;;71,087;;-0,8009;E;6,27;;1020,9;;295,5;;3,05;;100,0;;0;;0,0;;0,0;;
