Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesland;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
05.01.2019;12:00;16,571; ;6,349;;7,920;;71,053;;7,29;;1027,1;;338,5;;4,50;;100,0;;50;;48,2;;
05.01.2019;13:00;16,664; ;7,264;;9,074;;69,770;;7,30;;1026,9;;337,9;;4,45;;100,0;;30;;46,4;;
05.01.2019;14:00;16,755; ;7,462;;9,485;;70,111;;7,40;;1026,8;;341,9;;4,68;;100,0;;52;;50,0;;
05.01.2019;15:00;16,645; ;6,859;;8,799;;71,084;;7,47;;1026,9;;342,7;;4,69;;100,0;;20;;41,2;;
05.01.2019;16:00;16,337; ;8,869;;10,710;;68,666;;7,37;;1027,1;;342,0;;4,12;;100,0;;25;;17,9;;
05.01.2019;17:00;16,038; ;6,994;;8,950;;70,841;;7,34;;1027,4;;343,5;;4,29;;100,0;;30;;2,7;;
05.01.2019;18:00;15,699; ;7,157;;8,525;;71,375;;7,29;;1027,5;;341,5;;4,25;;100,0;;33;;0,4;;
05.01.2019;19:00;15,450; ;6,912;;8,378;;71,653;;7,24;;1027,6;;341,6;;4,42;;100,0;;0;;0,4;;
05.01.2019;20:00;15,327; ;6,865;;8,342;;70,916;;7,18;;1027,7;;336,4;;3,94;;100,0;;0;;0,4;;
05.01.2019;21:00;15,062; ;6,473;;8,165;;70,428;;7,13;;1027,9;;336,8;;4,07;;100,0;;0;;0,4;;
05.01.2019;22:00;14,783; ;8,383;;9,856;;68,352;;7,04;;1028,1;;336,8;;3,67;;100,0;;6;;0,4;;
05.01.2019;23:00;14,532; ;;*;;*;71,993;;7,09;;1028,2;;341,3;;3,97;;100,0;;35;;0,4;;
06.01.2019;00:00;14,605; ;6,173;;7,496;;71,024;;7,08;;1028,3;;341,1;;3,58;;100,0;;2;;0,4;;
06.01.2019;01:00;14,514; ;5,504;;6,912;;71,020;;7,08;;1028,3;;342,9;;4,13;;100,0;;7;;0,3;;
06.01.2019;02:00;14,260; ;5,965;;7,248;;;*;7,09;;1028,5;;342,0;;3,72;;100,0;;16;;0,4;;
06.01.2019;03:00;13,734; ;5,581;;6,828;;71,150;;7,05;;1028,7;;342,0;;3,93;;100,0;;15;;0,3;;
06.01.2019;04:00;13,294; ;5,103;;6,018;;70,247;;6,89;;1028,9;;335,1;;3,14;;100,0;;58;;0,4;;
06.01.2019;05:00;12,799; ;4,753;;5,534;;71,823;;6,77;;1029,0;;342,8;;3,31;;100,0;;43;;0,4;;
06.01.2019;06:00;12,243; ;6,059;;7,152;;70,015;;6,70;;1028,7;;342,0;;3,32;;100,0;;10;;0,4;;
06.01.2019;07:00;11,782; ;9,911;;11,863;;64,813;;6,73;;1028,8;;341,3;;2,90;;100,0;;0;;0,3;;
06.01.2019;08:00;11,140; ;10,350;;11,894;;63,217;;6,72;;1029,3;;335,3;;2,80;;100,0;;2;;0,2;;
06.01.2019;09:00;10,542; ;6,537;;7,653;;66,750;;6,68;;1029,7;;335,6;;2,49;;100,0;;0;;1,7;;
06.01.2019;10:00;10,087; ;6,316;;7,547;;66,329;;6,65;;1030,2;;333,7;;2,55;;100,0;;0;;17,1;;
06.01.2019;11:00;9,710; ;7,065;;8,328;;66,581;;6,72;;1030,5;;332,7;;2,74;;100,0;;0;;38,6;;
06.01.2019;12:00;9,349; ;10,860;;12,513;;63,543;;6,85;;1030,9;;332,7;;2,96;;99,9;;7;;59,7;;
06.01.2019;13:00;8,872; ;9,569;;11,754;;64,466;;7,00;;1031,0;;334,8;;2,78;;99,8;;0;;89,4;;
06.01.2019;14:00;8,337; ;7,271;;8,818;;67,435;;6,94;;1030,7;;333,3;;2,76;;99,7;;0;;98,5;;
06.01.2019;15:00;7,979; ;6,534;;8,056;;68,570;;7,24;;1030,8;;332,8;;2,74;;96,1;;0;;101,6;;
06.01.2019;16:00;7,907; ;8,416;;9,933;;64,857;;6,98;;1031,1;;326,9;;1,95;;94,4;;0;;38,9;;
06.01.2019;17:00;7,918; ;8,242;;9,306;;63,592;;6,56;;1031,3;;324,9;;2,12;;97,6;;13;;2,7;;
06.01.2019;18:00;8,014; ;10,595;;11,629;;60,694;;6,25;;1031,7;;312,8;;2,25;;100,0;;18;;0,0;;
06.01.2019;19:00;8,135; ;9,562;;10,580;;60,580;;6,39;;1031,7;;327,9;;2,25;;99,7;;4;;0,0;;
06.01.2019;20:00;8,113; ;7,393;;8,599;;62,137;;6,52;;1031,9;;332,6;;2,77;;99,1;;5;;0,0;;
06.01.2019;21:00;8,294; ;7,687;;8,941;;60,512;;6,51;;1032,0;;332,1;;2,52;;100,0;;22;;0,0;;
06.01.2019;22:00;8,470; ;8,003;;9,267;;59,767;;6,42;;1032,0;;333,3;;2,23;;99,1;;3;;0,0;;
06.01.2019;23:00;8,663; ;7,231;;8,191;;60,988;;6,37;;1032,0;;328,7;;2,10;;97,6;;0;;0,0;;
07.01.2019;00:00;8,777; ;;*;;*;58,931;;6,20;;1032,0;;304,9;;1,61;;96,3;;0;;0,0;;
07.01.2019;01:00;8,798; ;9,106;;9,924;;58,232;;6,11;;1031,9;;299,5;;1,88;;95,3;;0;;0,0;;
07.01.2019;02:00;8,788; ;6,494;;7,327;;58,317;;6,05;;1031,8;;298,4;;1,92;;95,5;;0;;0,0;;
07.01.2019;03:00;8,974; ;6,507;;7,341;;;*;6,01;;1031,7;;293,4;;2,05;;95,1;;0;;0,0;;
07.01.2019;04:00;9,177; ;7,085;;7,975;;52,095;;5,74;;1031,5;;294,6;;2,01;;95,0;;0;;0,0;;
07.01.2019;05:00;9,465; ;6,765;;7,703;;51,903;;5,70;;1031,0;;292,7;;2,23;;94,9;;0;;0,0;;
07.01.2019;06:00;9,804; ;7,004;;8,080;;50,059;;5,57;;1030,3;;289,5;;2,11;;97,4;;0;;0,0;;
07.01.2019;07:00;9,942; ;9,067;;11,030;;47,021;;5,62;;1029,9;;287,5;;1,72;;99,6;;4;;0,0;;
07.01.2019;08:00;10,072; ;11,013;;13,210;;45,195;;5,85;;1029,6;;284,0;;1,61;;100,0;;2;;0,0;;
07.01.2019;09:00;10,108; ;11,921;;14,463;;46,052;;6,11;;1029,3;;287,6;;1,76;;100,0;;2;;1,9;;
07.01.2019;10:00;10,042; ;17,359;;20,251;;42,171;;6,35;;1029,1;;270,1;;1,02;;100,0;;7;;12,8;;
07.01.2019;11:00;10,087; ;25,564;;30,835;;32,342;;6,67;;1028,6;;249,0;;1,05;;100,0;;2;;22,0;;
07.01.2019;12:00;10,189; ;;*;;*;19,462;;6,72;;1027,8;;234,7;;2,35;;100,0;;13;;23,3;;
07.01.2019;13:00;10,342; ;;*;;*;;*;;*;;*;;*;;*;;*;26;;;*;
07.01.2019;14:00;10,606; ;;*;;*;;*;7,30;;1025,1;;241,2;;2,64;;100,0;;0;;18,5;;
07.01.2019;15:00;11,189; ;24,134;;32,025;;27,891;;7,47;;1024,1;;239,3;;2,83;;100,0;;21;;17,7;;
07.01.2019;16:00;11,641; ;16,699;;19,378;;39,692;;7,65;;1022,8;;247,5;;2,56;;99,5;;11;;9,0;;
07.01.2019;17:00;11,974; ;17,103;;20,669;;42,111;;7,66;;1021,5;;239,8;;3,80;;98,2;;39;;1,1;;
07.01.2019;18:00;12,210; ;14,422;;16,487;;44,140;;7,53;;1020,2;;243,9;;3,61;;99,1;;42;;0,3;;
07.01.2019;19:00;12,442; ;11,300;;12,651;;49,685;;7,52;;1018,8;;246,9;;3,27;;99,2;;0;;0,0;;
07.01.2019;20:00;12,962; ;12,944;;13,892;;46,370;;7,60;;1017,2;;246,0;;3,51;;99,3;;25;;0,1;;
07.01.2019;21:00;12,951; ;13,641;;14,467;;44,492;;7,72;;1016,1;;251,6;;2,44;;100,0;;60;;0,4;;
07.01.2019;22:00;12,698; ;10,753;;11,455;;48,479;;8,38;;1014,8;;283,7;;3,08;;99,3;;43;;0,6;;
07.01.2019;23:00;12,720; ;6,650;;7,200;;59,493;;8,35;;1014,0;;301,3;;4,45;;92,3;;0;;0,0;;
08.01.2019;00:00;12,846; ;4,898;;5,373;;69,339;;8,08;;1013,5;;296,7;;4,28;;86,7;;0;;0,0;;
08.01.2019;01:00;13,164; ;3,773;;4,137;;73,655;;7,63;;1012,6;;296,2;;4,34;;86,4;;0;;0,0;;
08.01.2019;02:00;13,576; ;3,729;;4,082;;72,486;;7,59;;1011,7;;294,9;;4,41;;84,9;;0;;0,0;;
08.01.2019;03:00;13,913; ;3,523;;2,537;;73,140;;7,78;;1010,8;;295,1;;4,70;;82,9;;2;;0,0;;
08.01.2019;04:00;14,153; ;3,323;;2,400;;;*;7,32;;1009,8;;300,5;;5,20;;85,2;;18;;0,0;;
08.01.2019;05:00;14,460; ;3,522;;2,536;;77,910;;7,52;;1008,8;;303,2;;6,51;;81,4;;2;;0,0;;
08.01.2019;06:00;14,844; ;3,593;;2,598;;79,241;;7,40;;1007,7;;302,5;;6,37;;82,8;;2;;0,0;;
08.01.2019;07:00;15,457; ;8,964;;6,205;;75,916;;7,36;;1006,9;;305,7;;6,41;;83,8;;1;;0,0;;
08.01.2019;08:00;16,114; ;11,260;;8,098;;73,981;;7,29;;1006,4;;305,9;;6,38;;85,8;;4;;0,0;;
08.01.2019;09:00;16,691; ;9,708;;7,156;;73,158;;7,29;;1006,2;;306,6;;6,78;;89,7;;0;;1,3;;
08.01.2019;10:00;17,584; ;5,560;;4,319;;74,408;;7,40;;1006,4;;322,0;;5,32;;90,5;;29;;11,9;;
08.01.2019;11:00;18,325; ;5,551;;4,616;;75,939;;7,25;;1006,9;;333,9;;6,12;;88,0;;50;;41,9;;
08.01.2019;12:00;19,018; ;5,938;;4,976;;79,468;;7,46;;1007,5;;335,2;;6,96;;78,2;;4;;66,7;;
08.01.2019;13:00;19,084; ;6,030;;5,051;;79,241;;7,23;;1007,7;;335,8;;6,53;;78,5;;13;;88,3;;
08.01.2019;14:00;19,232; ;4,831;;4,288;;78,360;;7,08;;1007,5;;335,9;;7,18;;79,3;;24;;110,3;;
08.01.2019;15:00;19,598; ;4,956;;4,159;;77,074;;6,74;;1007,8;;338,3;;6,83;;82,9;;46;;55,6;;
08.01.2019;16:00;19,817; ;5,640;;4,787;;77,723;;6,68;;1008,2;;343,7;;7,22;;78,8;;8;;33,0;;
08.01.2019;17:00;19,959; ;6,632;;5,470;;76,406;;5,56;;1009,0;;346,4;;6,61;;86,1;;36;;2,5;;
08.01.2019;18:00;20,599; ;6,792;;5,505;;75,069;;5,67;;1009,7;;346,4;;5,52;;87,0;;17;;0,1;;
08.01.2019;19:00;21,057; ;5,099;;4,212;;76,406;;5,92;;1009,9;;343,3;;5,94;;84,5;;0;;0,0;;
08.01.2019;20:00;21,145; ;4,869;;3,738;;75,458;;5,83;;1010,6;;352,7;;5,15;;83,7;;34;;0,0;;
08.01.2019;21:00;21,163; ;5,531;;4,033;;74,604;;5,31;;1011,4;;1,1;;4,10;;84,3;;17;;0,0;;
08.01.2019;22:00;21,556; ;7,396;;5,428;;73,328;;5,37;;1011,7;;353,4;;3,47;;84,8;;18;;0,0;;
08.01.2019;23:00;21,434; ;;*;;*;76,077;;4,86;;1011,9;;350,2;;3,74;;81,3;;26;;0,0;;
09.01.2019;00:00;21,524; ;4,095;;3,164;;77,323;;5,43;;1011,7;;345,2;;5,33;;83,7;;15;;0,0;;
09.01.2019;01:00;21,572; ;4,649;;3,397;;74,495;;5,60;;1012,0;;357,3;;3,67;;78,4;;3;;0,0;;
09.01.2019;02:00;21,212; ;5,018;;3,687;;73,242;;5,43;;1012,7;;1,5;;2,98;;72,4;;0;;0,0;;
09.01.2019;03:00;20,967; ;5,936;;4,255;;71,499;;4,74;;1013,5;;358,4;;2,65;;81,5;;3;;0,0;;
09.01.2019;04:00;20,917; ;5,718;;4,097;;69,382;;4,79;;1014,1;;354,5;;2,48;;81,9;;0;;0,0;;
09.01.2019;05:00;20,598; ;5,705;;4,065;;;*;5,14;;1014,3;;0,0;;2,81;;74,3;;0;;0,0;;
09.01.2019;06:00;20,002; ;6,099;;4,343;;71,345;;5,35;;1014,5;;4,3;;2,96;;65,6;;0;;0,0;;
09.01.2019;07:00;19,188; ;6,819;;5,048;;71,098;;5,21;;1014,9;;10,6;;3,47;;63,2;;1;;0,0;;
09.01.2019;08:00;18,399; ;12,615;;9,347;;64,888;;4,82;;1015,3;;13,4;;2,87;;66,2;;0;;0,0;;
09.01.2019;09:00;17,819; ;11,781;;8,991;;66,137;;4,87;;1016,1;;14,0;;3,73;;65,0;;0;;1,0;;
09.01.2019;10:00;17,125; ;9,520;;7,191;;67,721;;4,74;;1017,0;;15,3;;3,56;;67,6;;0;;46,5;;
09.01.2019;11:00;16,550; ;8,397;;6,962;;68,299;;5,19;;1017,6;;15,5;;4,06;;65,9;;0;;137,4;;
09.01.2019;12:00;16,026; ;6,804;;5,531;;70,833;;5,54;;1018,1;;13,9;;4,23;;66,2;;0;;211,8;;
09.01.2019;13:00;15,680; ;6,899;;5,901;;71,323;;5,66;;1018,5;;15,5;;4,57;;66,1;;0;;222,3;;
09.01.2019;14:00;15,207; ;6,094;;5,138;;73,469;;5,59;;1018,9;;17,3;;5,36;;64,5;;0;;204,8;;
09.01.2019;15:00;14,624; ;6,146;;5,068;;72,768;;5,50;;1019,4;;16,8;;4,79;;65,1;;0;;157,9;;
09.01.2019;16:00;14,354; ;7,823;;6,053;;70,298;;4,89;;1020,1;;19,7;;4,30;;69,0;;0;;39,8;;
09.01.2019;17:00;14,265; ;9,811;;7,532;;67,779;;4,19;;1020,6;;19,5;;3,59;;72,1;;0;;2,6;;
09.01.2019;18:00;13,670; ;9,432;;6,732;;67,773;;4,02;;1020,8;;16,1;;3,24;;73,3;;0;;0,0;;
09.01.2019;19:00;13,109; ;7,627;;5,437;;68,212;;3,86;;1021,6;;21,8;;3,42;;73,4;;0;;0,0;;
09.01.2019;20:00;12,701; ;7,442;;5,329;;67,158;;3,62;;1022,2;;25,2;;3,11;;74,1;;0;;0,0;;
09.01.2019;21:00;12,646; ;6,491;;4,629;;67,265;;3,28;;1022,6;;25,3;;2,69;;73,1;;0;;0,0;;
09.01.2019;22:00;12,385; ;7,421;;5,264;;65,007;;2,95;;1023,3;;26,2;;2,31;;75,4;;0;;0,0;;
09.01.2019;23:00;12,450; ;8,649;;5,970;;61,207;;2,57;;1023,7;;27,8;;1,62;;77,8;;0;;0,0;;
10.01.2019;00:00;12,287; ;;*;;*;59,791;;2,16;;1024,1;;26,6;;1,69;;80,5;;0;;0,0;;
10.01.2019;01:00;12,052; ;9,304;;6,431;;57,266;;1,75;;1024,4;;22,4;;1,29;;83,4;;0;;0,0;;
10.01.2019;02:00;12,154; ;15,269;;10,571;;49,965;;1,45;;1024,5;;0,2;;0,93;;86,8;;0;;0,0;;
10.01.2019;03:00;12,209; ;22,724;;15,661;;40,043;;1,22;;1024,9;;355,8;;1,02;;89,2;;0;;0,0;;
10.01.2019;04:00;12,071; ;14,038;;9,749;;50,411;;1,58;;1025,2;;2,4;;1,08;;88,7;;0;;0,0;;
10.01.2019;05:00;12,063; ;14,845;;10,213;;50,123;;1,82;;1025,3;;4,7;;1,05;;88,3;;0;;0,0;;
10.01.2019;06:00;12,163; ;17,411;;11,947;;48,813;;2,08;;1025,1;;3,2;;0,90;;88,2;;0;;0,0;;
10.01.2019;07:00;12,314; ;39,921;;28,728;;25,396;;2,00;;1025,2;;343,0;;0,68;;89,3;;0;;0,0;;
10.01.2019;08:00;12,391; ;33,770;;25,189;;31,922;;2,06;;1025,4;;329,2;;1,01;;89,1;;0;;0,0;;
10.01.2019;09:00;12,524; ;44,554;;33,511;;20,135;;2,19;;1025,8;;331,8;;0,75;;88,6;;0;;0,6;;
10.01.2019;10:00;12,624; ;49,385;;58,035;;14,237;;2,25;;1026,2;;309,9;;0,63;;89,2;;0;;11,3;;
10.01.2019;11:00;12,727; ;45,075;;56,207;;22,164;;2,82;;1026,4;;322,9;;0,60;;87,8;;0;;35,1;;
10.01.2019;12:00;12,849; ;42,110;;56,102;;25,705;;3,54;;1026,4;;242,6;;0,46;;86,6;;0;;51,8;;
10.01.2019;13:00;13,026; ;47,272;;60,932;;19,085;;3,86;;1026,1;;228,2;;0,70;;86,8;;0;;47,0;;
10.01.2019;14:00;13,135; ;44,723;;55,762;;25,563;;4,46;;1025,8;;200,9;;0,60;;84,3;;3;;59,1;;
10.01.2019;15:00;13,024; ;27,041;;32,048;;45,597;;4,76;;1025,7;;284,5;;1,21;;80,0;;43;;41,3;;
10.01.2019;16:00;12,675; ;16,420;;18,509;;59,708;;3,86;;1025,4;;297,1;;1,53;;88,2;;48;;16,1;;
10.01.2019;17:00;12,306; ;21,350;;23,704;;52,094;;3,37;;1025,2;;259,8;;0,95;;92,0;;45;;1,6;;
10.01.2019;18:00;11,995; ;34,852;;42,210;;36,786;;3,17;;1024,9;;237,6;;1,74;;95,0;;16;;0,0;;
10.01.2019;19:00;11,842; ;23,293;;25,356;;42,121;;3,16;;1024,6;;245,4;;1,25;;96,7;;0;;0,0;;
10.01.2019;20:00;11,978; ;21,984;;23,635;;39,705;;3,44;;1024,2;;250,2;;1,17;;99,2;;18;;0,0;;
10.01.2019;21:00;12,332; ;19,019;;20,276;;42,917;;3,63;;1023,9;;246,7;;1,25;;100,0;;8;;0,1;;
10.01.2019;22:00;12,683; ;14,452;;15,275;;46,444;;3,71;;1023,7;;245,3;;1,53;;100,0;;0;;0,1;;
10.01.2019;23:00;12,784; ;18,081;;19,736;;;*;3,77;;1023,4;;240,8;;1,90;;100,0;;0;;0,2;;
11.01.2019;00:00;12,786; ;26,123;;30,921;;29,509;;3,69;;1023,1;;234,3;;2,42;;100,0;;25;;0,3;;
11.01.2019;01:00;13,037; ;;*;;*;31,388;;3,66;;1022,6;;240,3;;1,95;;100,0;;0;;0,3;;
11.01.2019;02:00;13,553; ;18,235;;18,873;;35,685;;4,22;;1022,2;;248,7;;0,89;;100,0;;6;;0,4;;
11.01.2019;03:00;13,957; ;20,576;;22,293;;33,728;;4,60;;1021,8;;254,0;;1,61;;100,0;;2;;0,4;;
11.01.2019;04:00;13,767; ;9,530;;9,891;;49,135;;5,47;;1021,8;;290,9;;1,29;;100,0;;7;;0,5;;
11.01.2019;05:00;13,585; ;8,556;;9,012;;54,394;;6,12;;1021,6;;292,1;;1,23;;100,0;;15;;0,4;;
11.01.2019;06:00;13,565; ;9,136;;9,469;;58,256;;6,25;;1021,2;;293,9;;1,18;;100,0;;0;;0,0;;
11.01.2019;07:00;13,778; ;12,111;;13,206;;61,314;;6,14;;1021,0;;319,3;;1,55;;100,0;;0;;0,1;;
11.01.2019;08:00;13,860; ;10,264;;13,001;;68,117;;6,70;;1020,7;;323,6;;2,23;;100,0;;0;;0,0;;
11.01.2019;09:00;13,883; ;11,712;;14,051;;64,034;;6,79;;1020,5;;321,2;;2,29;;99,9;;0;;0,9;;
11.01.2019;10:00;13,780; ;11,281;;12,118;;65,256;;6,83;;1020,4;;310,5;;2,79;;100,0;;1;;12,8;;
11.01.2019;11:00;13,687; ;11,755;;13,323;;65,007;;7,01;;1020,4;;317,0;;2,71;;100,0;;4;;38,6;;
11.01.2019;12:00;13,368; ;10,246;;12,150;;68,288;;7,08;;1020,5;;330,9;;3,31;;100,0;;28;;60,2;;
11.01.2019;13:00;13,052; ;7,714;;9,661;;72,324;;7,52;;1020,1;;330,0;;3,64;;98,3;;2;;143,5;;
11.01.2019;14:00;12,797; ;7,050;;8,550;;73,083;;7,68;;1019,7;;334,4;;4,02;;96,9;;2;;90,8;;
11.01.2019;15:00;12,811; ;7,030;;8,542;;73,364;;7,49;;1019,5;;331,9;;3,91;;97,8;;1;;63,2;;
11.01.2019;16:00;13,085; ;7,789;;9,087;;72,051;;7,56;;1019,5;;334,2;;3,59;;95,2;;1;;33,5;;
11.01.2019;17:00;13,319; ;8,345;;9,656;;71,593;;7,32;;1019,5;;334,5;;3,90;;95,7;;0;;5,2;;
11.01.2019;18:00;13,564; ;8,480;;9,598;;71,792;;7,10;;1019,6;;333,9;;3,48;;95,0;;0;;0,0;;
11.01.2019;19:00;13,836; ;7,829;;9,288;;73,726;;7,06;;1019,6;;335,4;;3,57;;93,4;;0;;0,0;;
11.01.2019;20:00;13,861; ;6,039;;6,853;;76,155;;7,23;;1019,8;;331,6;;3,56;;93,2;;0;;0,0;;
11.01.2019;21:00;13,715; ;7,264;;8,085;;74,103;;7,03;;1019,9;;330,4;;3,55;;95,1;;0;;0,0;;
11.01.2019;22:00;13,565; ;7,544;;8,595;;74,624;;7,12;;1020,2;;334,5;;3,87;;94,7;;0;;0,0;;
11.01.2019;23:00;13,509; ;5,462;;6,341;;76,884;;7,07;;1020,3;;332,5;;3,85;;94,7;;3;;0,0;;
12.01.2019;00:00;13,360; ;5,418;;6,079;;;*;6,62;;1020,3;;325,0;;2,89;;98,4;;1;;0,0;;
12.01.2019;01:00;13,299; ;5,048;;5,665;;76,535;;6,38;;1020,1;;319,5;;2,57;;99,6;;40;;0,0;;
12.01.2019;02:00;12,562; ;;*;;*;75,603;;6,18;;1019,7;;310,3;;2,66;;100,0;;26;;0,0;;
12.01.2019;03:00;11,859; ;7,839;;8,443;;72,193;;6,24;;1019,2;;306,8;;2,53;;99,7;;2;;0,0;;
12.01.2019;04:00;11,800; ;8,698;;9,327;;69,962;;6,35;;1018,7;;299,7;;2,44;;97,6;;0;;0,0;;
12.01.2019;05:00;11,885; ;5,801;;6,484;;70,089;;6,49;;1018,1;;288,0;;2,47;;95,7;;0;;0,0;;
12.01.2019;06:00;11,816; ;6,631;;7,357;;68,556;;6,55;;1017,6;;288,9;;2,73;;91,3;;4;;0,0;;
12.01.2019;07:00;11,387; ;4,634;;5,400;;72,870;;6,10;;1016,8;;278,2;;1,84;;91,2;;36;;0,0;;
12.01.2019;08:00;11,079; ;12,732;;14,922;;64,427;;6,12;;1015,8;;258,3;;1,49;;86,7;;0;;0,0;;
12.01.2019;09:00;10,893; ;11,175;;12,931;;59,828;;6,19;;1015,1;;256,8;;1,67;;88,7;;0;;0,4;;
12.01.2019;10:00;11,127; ;13,843;;15,872;;49,077;;6,52;;1014,1;;260,8;;1,75;;93,4;;0;;15,3;;
12.01.2019;11:00;11,420; ;14,202;;16,184;;44,210;;6,55;;1012,9;;253,3;;2,05;;97,4;;33;;15,0;;
12.01.2019;12:00;11,435; ;13,553;;15,636;;42,323;;6,84;;1011,6;;267,7;;2,03;;100,0;;60;;33,4;;
12.01.2019;13:00;11,360; ;8,361;;10,210;;50,628;;7,49;;1010,6;;289,2;;3,63;;99,2;;52;;77,0;;
12.01.2019;14:00;11,571; ;7,897;;9,385;;58,361;;7,97;;1009,9;;301,1;;4,69;;94,4;;9;;66,7;;
12.01.2019;15:00;11,772; ;11,533;;13,348;;59,404;;7,72;;1009,3;;307,4;;4,50;;93,2;;4;;34,0;;
12.01.2019;16:00;11,882; ;11,087;;12,468;;62,279;;7,42;;1009,2;;306,1;;3,87;;90,6;;0;;15,2;;
12.01.2019;17:00;12,111; ;7,483;;8,397;;65,300;;6,92;;1008,6;;295,4;;3,31;;93,2;;0;;4,2;;
12.01.2019;18:00;12,297; ;7,577;;8,390;;64,080;;6,90;;1008,5;;294,5;;3,28;;94,7;;0;;0,0;;
12.01.2019;19:00;12,314; ;6,142;;7,043;;66,570;;7,10;;1008,4;;301,0;;3,57;;94,0;;2;;0,0;;
12.01.2019;20:00;12,285; ;5,342;;6,086;;68,157;;7,13;;1008,2;;298,2;;3,52;;92,1;;0;;0,0;;
12.01.2019;21:00;12,321; ;5,017;;5,780;;68,232;;7,21;;1008,1;;299,5;;3,68;;92,2;;0;;0,0;;
12.01.2019;22:00;12,384; ;5,228;;5,901;;68,065;;7,28;;1007,8;;302,1;;3,71;;92,2;;9;;0,0;;
12.01.2019;23:00;12,651; ;4,942;;5,759;;67,632;;7,26;;1007,7;;300,2;;3,64;;94,3;;3;;0,0;;
13.01.2019;00:00;13,067; ;4,257;;4,854;;67,771;;7,35;;1007,4;;298,5;;3,79;;92,9;;0;;0,0;;
13.01.2019;01:00;13,127; ;4,907;;5,487;;;*;7,43;;1007,3;;299,3;;3,76;;93,0;;0;;0,0;;
13.01.2019;02:00;13,554; ;6,066;;6,632;;65,621;;7,31;;1007,1;;298,1;;3,40;;93,8;;0;;0,0;;
13.01.2019;03:00;14,069; ;;*;;*;64,388;;6,92;;1006,4;;287,3;;2,33;;95,9;;0;;0,0;;
13.01.2019;04:00;14,517; ;5,734;;6,299;;57,875;;6,79;;1006,1;;287,3;;2,29;;97,6;;0;;0,0;;
13.01.2019;05:00;14,790; ;5,050;;5,708;;56,527;;7,19;;1005,3;;281,8;;2,04;;98,5;;2;;0,2;;
13.01.2019;06:00;14,906; ;8,873;;9,719;;50,695;;7,26;;1004,0;;260,8;;1,42;;99,8;;54;;0,2;;
13.01.2019;07:00;14,915; ;7,004;;7,794;;51,268;;7,29;;1002,7;;249,3;;1,78;;100,0;;60;;0,4;;
13.01.2019;08:00;14,781; ;8,284;;8,984;;50,268;;7,76;;1001,7;;276,9;;1,98;;100,0;;60;;0,5;;
13.01.2019;09:00;14,568; ;4,831;;5,604;;67,027;;8,06;;1000,9;;296,4;;3,85;;100,0;;56;;1,1;;
13.01.2019;10:00;14,213; ;5,538;;6,227;;69,596;;8,08;;1000,4;;305,1;;4,48;;100,0;;60;;8,5;;
13.01.2019;11:00;14,207; ;6,379;;7,088;;69,710;;8,14;;999,9;;304,1;;4,56;;100,0;;60;;19,5;;
13.01.2019;12:00;14,683; ;4,743;;5,369;;70,356;;8,13;;999,2;;298,1;;4,32;;100,0;;60;;26,0;;
13.01.2019;13:00;14,973; ;5,035;;5,746;;70,438;;8,09;;998,2;;302,2;;4,74;;100,0;;60;;28,7;;
13.01.2019;14:00;15,230; ;5,672;;6,381;;69,109;;8,15;;997,0;;296,2;;4,40;;100,0;;60;;21,2;;
13.01.2019;15:00;15,232; ;5,299;;6,062;;69,600;;8,28;;995,9;;298,8;;5,26;;99,9;;60;;25,2;;
13.01.2019;16:00;15,286; ;5,335;;6,100;;71,922;;8,29;;995,2;;309,7;;5,61;;96,3;;59;;16,7;;
13.01.2019;17:00;15,125; ;4,938;;5,550;;78,527;;7,72;;995,1;;311,7;;5,36;;89,5;;50;;4,7;;
13.01.2019;18:00;15,154; ;6,660;;7,340;;74,250;;7,96;;995,2;;309,7;;5,26;;89,2;;6;;0,0;;
13.01.2019;19:00;15,225; ;4,589;;5,179;;77,757;;7,58;;995,6;;317,0;;4,55;;87,4;;15;;0,0;;
13.01.2019;20:00;15,336; ;4,017;;4,625;;80,090;;7,47;;995,9;;312,2;;4,65;;84,8;;0;;0,0;;
13.01.2019;21:00;15,444; ;4,156;;4,754;;80,776;;7,54;;996,5;;321,0;;4,56;;85,2;;1;;0,0;;
13.01.2019;22:00;15,528; ;3,535;;4,255;;81,866;;7,48;;997,2;;324,4;;4,81;;86,3;;4;;0,0;;
13.01.2019;23:00;15,302; ;4,191;;5,263;;78,719;;6,56;;997,9;;333,9;;4,71;;90,8;;59;;0,0;;
14.01.2019;00:00;15,343; ;4,601;;5,731;;72,455;;6,32;;998,9;;336,0;;3,93;;89,4;;6;;0,0;;
14.01.2019;01:00;15,343; ;4,758;;6,253;;72,677;;5,92;;1000,3;;343,9;;4,49;;79,8;;0;;0,0;;
14.01.2019;02:00;15,313; ;4,574;;5,732;;;*;5,55;;1001,5;;344,3;;3,81;;78,0;;0;;0,0;;
14.01.2019;03:00;15,258; ;5,083;;6,136;;72,954;;5,44;;1002,9;;346,7;;3,67;;74,0;;0;;0,0;;
