Lufthygienisches ‹berwachungssystem Niedersachsen;
Braunschweig (Verkehrsstation);;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Kohlenmonoxid;;Temperatur;;Luftdruck;;Relative Feuchte;;Regendauer;;
08.02.2019;21:00;12,730; ;19,972;;38,255;;0,35576;E;8,48;;998,0;;69,1;;0;;
08.02.2019;22:00;11,837; ;19,394;;35,191;;0,32846;E;8,57;;997,4;;67,7;;0;;
08.02.2019;23:00;11,265; ;25,127;;44,521;;0,28833;E;8,55;;996,6;;67,5;;0;;
09.02.2019;00:00;10,708; ;14,042;;22,034;;0,26817;E;8,55;;995,7;;66,4;;0;;
09.02.2019;01:00;10,230; ;10,581;;14,662;;0,27871;E;8,47;;994,9;;66,4;;0;;
09.02.2019;02:00;9,870; ;8,880;;11,222;;0,28700;E;8,48;;994,0;;65,5;;0;;
09.02.2019;03:00;9,592; ;9,721;;13,253;;0,29312;E;8,63;;993,0;;64,0;;0;;
09.02.2019;04:00;9,345; ;9,439;;12,044;;0,30912;E;8,48;;992,3;;65,0;;2;;
09.02.2019;05:00;9,092; ;;*;;*;0,32657;E;8,23;;991,9;;68,9;;19;;
09.02.2019;06:00;8,975; ;13,761;;21,788;;0,35423;E;7,26;;991,8;;78,5;;44;;
09.02.2019;07:00;8,868; ;18,688;;30,300;;0,39188;E;6,78;;991,5;;83,0;;0;;
09.02.2019;08:00;8,947; ;23,470;;35,488;;0,44440;E;6,95;;991,7;;81,7;;2;;
09.02.2019;09:00;8,868; ;16,844;;31,413;;0,45493;E;7,03;;992,3;;79,3;;0;;
09.02.2019;10:00;8,692; ;18,479;;46,846;;0,47807;E;7,30;;993,0;;80,1;;0;;
09.02.2019;11:00;8,504; ;23,149;;55,435;;0,49384;E;8,73;;993,2;;71,6;;3;;
09.02.2019;12:00;8,301; ;17,239;;38,909;;0,50649;E;9,71;;993,7;;59,8;;0;;
09.02.2019;13:00;8,184; ;20,103;;44,411;;0,52024;E;10,02;;993,9;;58,8;;0;;
09.02.2019;14:00;8,170; ;21,668;;43,082;;0,53425;E;10,70;;993,8;;52,4;;0;;
09.02.2019;15:00;8,155; ;19,280;;47,376;;0,52852;E;10,43;;993,9;;54,1;;7;;
09.02.2019;16:00;8,191; ;23,399;;55,968;;0,52108;E;10,10;;994,1;;56,2;;0;;
09.02.2019;17:00;8,296; ;27,738;;53,389;;0,52888;E;9,48;;994,4;;61,5;;15;;
09.02.2019;18:00;8,487; ;29,652;;59,491;;0,53119;E;7,70;;995,2;;73,3;;0;;
09.02.2019;19:00;8,626; ;22,905;;48,260;;0,53172;E;7,92;;995,7;;68,5;;0;;
09.02.2019;20:00;8,891; ;20,457;;41,300;;0,53120;E;7,55;;996,6;;70,3;;0;;
09.02.2019;21:00;9,359; ;27,844;;47,123;;0,52796;E;7,80;;996,9;;67,5;;0;;
09.02.2019;22:00;9,599; ;21,042;;37,278;;0,51848;E;7,83;;997,4;;67,4;;0;;
09.02.2019;23:00;9,839; ;13,700;;27,666;;0,51076;E;7,91;;997,7;;67,0;;0;;
10.02.2019;00:00;10,187; ;15,224;;26,526;;0,49506;E;7,75;;997,7;;66,8;;0;;
10.02.2019;01:00;10,653; ;19,858;;32,345;;0,48814;E;7,81;;997,9;;66,4;;0;;
10.02.2019;02:00;11,149; ;20,513;;28,410;;0,48601;E;7,74;;997,5;;69,2;;0;;
10.02.2019;03:00;11,433; ;12,144;;16,703;;0,46783;E;7,33;;997,1;;71,2;;0;;
10.02.2019;04:00;11,725; ;12,660;;17,595;;0,45172;E;6,91;;996,1;;73,1;;0;;
10.02.2019;05:00;12,040; ;11,187;;14,387;;0,43595;E;6,56;;995,2;;75,1;;0;;
10.02.2019;06:00;12,371; ;12,780;;19,502;;0,42322;E;6,71;;994,0;;75,8;;0;;
10.02.2019;07:00;12,648; ;11,344;;15,793;;0,41804;E;6,82;;992,6;;76,7;;2;;
10.02.2019;08:00;12,830; ;12,067;;15,597;;0,41059;E;5,86;;991,1;;86,4;;52;;
10.02.2019;09:00;12,997; ;10,009;;15,855;;0,39758;E;5,85;;989,6;;92,1;;60;;
10.02.2019;10:00;13,100; ;15,484;;29,159;;0,38573;E;5,44;;987,0;;94,6;;60;;
10.02.2019;11:00;13,012; ;20,026;;38,355;;0,39635;E;6,24;;985,1;;93,9;;60;;
10.02.2019;12:00;12,863; ;15,743;;31,035;;0,40678;E;7,79;;983,6;;89,1;;37;;
10.02.2019;13:00;12,571; ;14,236;;31,434;;0,41423;E;9,35;;982,1;;80,6;;0;;
10.02.2019;14:00;12,155; ;16,755;;33,584;;0,42547;E;9,66;;981,2;;79,0;;13;;
10.02.2019;15:00;11,734; ;20,718;;44,108;;0,43378;E;9,00;;980,1;;84,8;;40;;
10.02.2019;16:00;11,419; ;25,444;;45,969;;0,46630;E;9,48;;979,5;;82,3;;0;;
10.02.2019;17:00;11,026; ;30,323;;66,925;;0,48607;E;9,79;;979,3;;81,7;;0;;
10.02.2019;18:00;10,581; ;29,120;;55,106;;0,48229;E;9,21;;979,5;;79,8;;0;;
10.02.2019;19:00;10,304; ;25,903;;50,622;;0,48575;E;8,74;;979,9;;76,5;;0;;
10.02.2019;20:00;9,869; ;21,411;;44,816;;0,48831;E;8,16;;980,4;;81,6;;23;;
10.02.2019;21:00;9,255; ;17,016;;33,578;;0,48656;E;7,62;;980,7;;82,4;;20;;
10.02.2019;22:00;8,828; ;14,529;;24,506;;0,47711;E;6,54;;981,4;;87,3;;34;;
10.02.2019;23:00;8,386; ;;*;;*;0,46129;E;5,61;;982,8;;82,9;;5;;
11.02.2019;00:00;7,812; ;8,019;;12,416;;0,42639;E;4,23;;984,3;;90,3;;58;;
11.02.2019;01:00;7,370; ;8,396;;12,007;;0,40018;E;4,03;;985,9;;94,4;;46;;
11.02.2019;02:00;7,386; ;7,753;;11,233;;0,38434;E;4,77;;988,0;;91,2;;0;;
11.02.2019;03:00;7,570; ;7,813;;11,525;;0,36123;E;4,99;;989,9;;86,5;;0;;
11.02.2019;04:00;7,632; ;8,170;;12,404;;0,34390;E;5,03;;991,4;;83,5;;2;;
11.02.2019;05:00;7,616; ;8,411;;12,909;;0,33349;E;5,08;;992,5;;84,5;;0;;
11.02.2019;06:00;7,568; ;15,834;;27,017;;0,33733;E;5,16;;993,5;;83,3;;0;;
11.02.2019;07:00;7,463; ;18,483;;45,437;;0,35498;E;5,23;;994,6;;81,4;;0;;
11.02.2019;08:00;7,325; ;30,501;;69,241;;0,38109;E;5,20;;995,9;;80,4;;0;;
11.02.2019;09:00;7,346; ;29,387;;64,915;;0,40355;E;5,14;;997,2;;82,3;;1;;
11.02.2019;10:00;7,470; ;27,256;;75,254;;0,42597;E;5,08;;998,6;;87,2;;29;;
11.02.2019;11:00;7,879; ;35,075;;75,810;;0,45099;E;5,27;;999,8;;85,2;;0;;
11.02.2019;12:00;8,328; ;25,246;;63,215;;0,46866;E;6,32;;1001,1;;70,6;;0;;
11.02.2019;13:00;8,822; ;28,157;;58,340;;0,48846;E;6,80;;1002,1;;61,6;;0;;
11.02.2019;14:00;9,332; ;20,463;;48,916;;0,49550;E;7,43;;1002,9;;55,3;;0;;
11.02.2019;15:00;9,491; ;26,806;;65,629;;0,50023;E;4,05;;1004,8;;86,1;;17;;
11.02.2019;16:00;10,170; ;46,344;;93,619;;0,50371;E;5,56;;1005,9;;77,1;;0;;
11.02.2019;17:00;10,810; ;37,592;;104,567;;0,50736;E;6,21;;1007,3;;63,7;;0;;
11.02.2019;18:00;11,388; ;34,415;;69,796;;0,50843;E;5,26;;1009,1;;63,1;;0;;
11.02.2019;19:00;11,875; ;32,427;;66,172;;0,50833;E;4,55;;1010,8;;66,7;;0;;
11.02.2019;20:00;12,528; ;30,379;;56,075;;0,51743;E;4,14;;1012,5;;68,8;;0;;
11.02.2019;21:00;13,114; ;26,676;;54,926;;0,51497;E;4,17;;1013,3;;67,9;;0;;
11.02.2019;22:00;13,680; ;20,637;;36,737;;0,51579;E;3,80;;1014,0;;77,9;;0;;
11.02.2019;23:00;14,102; ;16,383;;29,145;;0,50502;E;3,87;;1014,7;;75,7;;0;;
12.02.2019;00:00;14,467; ;;*;;*;0,47901;E;3,41;;1015,3;;81,8;;11;;
12.02.2019;01:00;14,601; ;9,100;;12,187;;0,45509;E;3,58;;1015,8;;76,0;;0;;
12.02.2019;02:00;14,213; ;7,992;;10,607;;0,43397;E;3,88;;1016,2;;69,5;;0;;
12.02.2019;03:00;13,917; ;9,653;;12,374;;0,41359;E;4,04;;1016,3;;66,0;;0;;
12.02.2019;04:00;13,725; ;8,865;;11,645;;0,38987;E;4,06;;1016,7;;66,8;;0;;
12.02.2019;05:00;13,679; ;11,393;;16,055;;0,37746;E;3,53;;1017,1;;78,5;;13;;
12.02.2019;06:00;13,606; ;21,513;;42,024;;0,38106;E;3,14;;1017,5;;84,9;;1;;
12.02.2019;07:00;13,593; ;25,280;;59,663;;0,40634;E;3,22;;1017,9;;83,5;;0;;
12.02.2019;08:00;13,646; ;40,506;;118,393;;0,43540;E;3,34;;1018,3;;82,1;;0;;
12.02.2019;09:00;13,683; ;40,945;;99,190;;0,45684;E;3,27;;1019,0;;82,9;;0;;
12.02.2019;10:00;13,779; ;30,148;;77,368;;0,47284;E;3,82;;1019,8;;81,7;;4;;
12.02.2019;11:00;13,665; ;27,767;;73,329;;0,48344;E;4,21;;1020,4;;81,5;;1;;
12.02.2019;12:00;13,650; ;35,321;;82,991;;0,50042;E;5,03;;1021,0;;75,8;;0;;
12.02.2019;13:00;13,613; ;38,583;;86,916;;0,51271;E;5,74;;1021,0;;67,8;;0;;
12.02.2019;14:00;13,516; ;33,957;;75,280;;0,50698;E;6,34;;1021,2;;61,2;;0;;
12.02.2019;15:00;13,721; ;26,979;;70,616;;0,48608;E;6,53;;1021,5;;60,0;;0;;
12.02.2019;16:00;13,277; ;27,862;;66,307;;0,47544;E;6,74;;1021,9;;58,3;;0;;
12.02.2019;17:00;13,074; ;45,552;;108,788;;0,48405;E;6,47;;1022,1;;62,6;;0;;
12.02.2019;18:00;13,183; ;41,460;;101,705;;0,50598;E;6,09;;1022,4;;71,4;;0;;
12.02.2019;19:00;13,325; ;42,367;;88,433;;0,53081;E;5,91;;1022,9;;73,8;;0;;
12.02.2019;20:00;13,709; ;42,815;;90,264;;0,55235;E;5,48;;1022,9;;78,4;;0;;
12.02.2019;21:00;14,545; ;35,161;;71,963;;0,57250;E;5,32;;1022,8;;80,7;;0;;
12.02.2019;22:00;15,517; ;37,241;;77,369;;0,58454;E;4,94;;1023,0;;82,3;;0;;
12.02.2019;23:00;16,694; ;36,949;;69,013;;0,59764;E;4,66;;1023,0;;82,5;;0;;
13.02.2019;00:00;17,982; ;35,824;;48,012;;0,59970;E;4,86;;1023,4;;80,3;;0;;
13.02.2019;01:00;18,988; ;;*;;*;0,59429;E;4,86;;1023,3;;81,0;;0;;
13.02.2019;02:00;19,787; ;24,588;;30,808;;0,57693;E;5,14;;1023,4;;80,5;;0;;
13.02.2019;03:00;20,429; ;21,962;;28,215;;0,56149;E;5,46;;1023,2;;80,1;;0;;
13.02.2019;04:00;21,083; ;22,583;;27,847;;0,54152;E;5,64;;1022,6;;80,8;;0;;
13.02.2019;05:00;21,723; ;22,387;;29,435;;0,52574;E;5,66;;1022,5;;81,9;;0;;
13.02.2019;06:00;22,515; ;25,347;;48,033;;0,53616;E;5,65;;1022,7;;85,3;;0;;
13.02.2019;07:00;23,375; ;29,286;;71,473;;0,54985;E;5,57;;1022,8;;87,5;;0;;
13.02.2019;08:00;24,286; ;43,329;;125,325;;0,58653;E;5,56;;1022,9;;88,5;;0;;
13.02.2019;09:00;25,135; ;41,218;;97,168;;0,60104; ;5,87;;1023,4;;87,2;;0;;
13.02.2019;10:00;25,998; ;43,420;;100,161;;0,61564; ;5,87;;1024,0;;90,0;;0;;
13.02.2019;11:00;26,774; ;38,399;;115,552;;0,62608; ;5,87;;1024,1;;92,4;;5;;
13.02.2019;12:00;27,312; ;35,710;;112,125;;0,64410; ;6,31;;1024,3;;92,4;;0;;
13.02.2019;13:00;27,565; ;36,040;;82,902;;0,65185; ;7,43;;1024,2;;85,8;;0;;
13.02.2019;14:00;27,964; ;;*;;*;0,64148; ;7,65;;1024,2;;84,4;;0;;
13.02.2019;15:00;28,533; ;42,894;;107,149;;0,62730; ;7,69;;1024,5;;82,9;;0;;
13.02.2019;16:00;29,058; ;46,585;;107,172;;0,60072; ;7,92;;1024,7;;81,1;;0;;
13.02.2019;17:00;29,343; ;44,853;;106,410;;0,59795;E;8,19;;1024,7;;79,2;;0;;
13.02.2019;18:00;29,194; ;44,023;;81,863;;0,58751;E;8,06;;1024,9;;78,3;;0;;
13.02.2019;19:00;28,965; ;41,882;;83,319;;0,58923;E;7,91;;1025,3;;78,4;;0;;
13.02.2019;20:00;28,405; ;38,286;;70,387;;0,57478;E;7,78;;1025,6;;79,4;;0;;
13.02.2019;21:00;27,336; ;34,806;;75,242;;0,57608;E;7,76;;1025,5;;79,7;;0;;
13.02.2019;22:00;26,165; ;28,648;;50,212;;0,56973;E;7,68;;1025,5;;77,8;;0;;
13.02.2019;23:00;24,962; ;27,004;;45,680;;0,55886;E;7,61;;1025,4;;77,3;;0;;
14.02.2019;00:00;24,028; ;26,852;;43,281;;0,54209;E;7,14;;1025,5;;76,5;;0;;
14.02.2019;01:00;23,426; ;19,794;;25,854;;0,51920;E;6,69;;1025,7;;78,2;;0;;
14.02.2019;02:00;23,099; ;19,920;;30,598;;0,50763;E;6,42;;1026,0;;79,4;;0;;
14.02.2019;03:00;22,974; ;23,678;;31,771;;0,48853;E;6,05;;1025,9;;80,4;;0;;
14.02.2019;04:00;22,970; ;26,340;;32,156;;0,48759;E;5,71;;1025,8;;80,8;;0;;
14.02.2019;05:00;22,975; ;29,457;;39,967;;0,48166;E;5,02;;1025,9;;82,7;;0;;
14.02.2019;06:00;22,950; ;47,288;;102,423;;0,52688;E;4,50;;1026,1;;83,6;;0;;
14.02.2019;07:00;22,958; ;53,324;;198,643;;0,62328; ;4,09;;1026,3;;84,5;;0;;
14.02.2019;08:00;22,990; ;70,756;;298,633;;0,72775; ;3,83;;1026,7;;84,5;;0;;
14.02.2019;09:00;23,197; ;69,302;;308,563;;0,81696; ;4,39;;1027,0;;80,3;;0;;
14.02.2019;10:00;23,137; ;55,393;;191,151;;0,87842; ;5,88;;1027,2;;71,3;;0;;
14.02.2019;11:00;22,929; ;56,249;;186,762;;0,91712; ;8,12;;1027,2;;61,1;;0;;
14.02.2019;12:00;22,633; ;;*;;*;0,93726; ;9,56;;1027,2;;53,8;;0;;
14.02.2019;13:00;22,384; ;;*;;*;0,95308; ;10,13;;1026,7;;49,0;;0;;
14.02.2019;14:00;22,081; ;;*;;*;0,92728; ;10,78;;1026,0;;46,5;;0;;
14.02.2019;15:00;21,476; ;50,017;;124,473;;0,85441; ;11,47;;1025,8;;41,9;;0;;
14.02.2019;16:00;21,016; ;53,320;;143,957;;0,79750; ;11,60;;1025,8;;46,9;;0;;
14.02.2019;17:00;20,744; ;60,242;;177,460;;0,75929; ;11,54;;1025,6;;45,9;;0;;
14.02.2019;18:00;20,918; ;83,817;;248,612;;0,78352; ;10,68;;1025,5;;48,3;;0;;
14.02.2019;19:00;21,445; ;89,120;;298,450;;0,84832; ;9,30;;1025,6;;54,3;;0;;
14.02.2019;20:00;22,118; ;100,432;;381,999;;0,94182; ;8,30;;1025,7;;59,2;;0;;
14.02.2019;21:00;22,868; ;97,599;;412,889;;1,07617; ;7,34;;1025,6;;64,8;;0;;
14.02.2019;22:00;23,963; ;94,999;;467,045;;1,22118; ;6,20;;1025,6;;70,0;;0;;
14.02.2019;23:00;24,854; ;74,929;;293,397;;1,30049; ;5,63;;1025,6;;70,4;;0;;
15.02.2019;00:00;25,486; ;65,458;;273,145;;1,30757; ;4,54;;1025,4;;74,6;;0;;
15.02.2019;01:00;25,908; ;53,561;;186,202;;1,28385; ;3,72;;1025,5;;77,1;;0;;
15.02.2019;02:00;26,190; ;47,715;;154,422;;1,20769; ;3,14;;1025,4;;78,5;;0;;
15.02.2019;03:00;26,236; ;42,768;;129,638;;1,09890; ;2,63;;1025,4;;79,3;;0;;
15.02.2019;04:00;26,038; ;40,458;;115,276;;0,96139; ;2,28;;1025,2;;79,1;;0;;
15.02.2019;05:00;25,669; ;42,328;;138,482;;0,79473; ;1,77;;1025,1;;79,7;;0;;
15.02.2019;06:00;25,201; ;50,498;;251,459;;0,69431; ;1,63;;1025,0;;79,1;;0;;
15.02.2019;07:00;24,707; ;;*;;*;0,74818; ;1,61;;1024,7;;77,8;;0;;
15.02.2019;08:00;24,312; ;;*;;*;0,87927; ;1,89;;1024,8;;74,7;;0;;
15.02.2019;09:00;24,153; ;93,497;;649,416;;1,05623; ;2,72;;1025,1;;71,0;;0;;
15.02.2019;10:00;23,685; ;67,812;;269,607;;1,08703; ;5,74;;1025,1;;55,6;;0;;
15.02.2019;11:00;23,245; ;56,786;;167,234;;1,09582; ;10,25;;1025,1;;40,2;;0;;
15.02.2019;12:00;22,898; ;61,040;;155,664;;1,11575; ;12,32;;1024,9;;37,2;;0;;
15.02.2019;13:00;22,994; ;67,549;;163,420;;1,17101; ;12,60;;1024,4;;39,9;;0;;
15.02.2019;14:00;23,383; ;80,031;;204,123;;1,18436; ;13,64;;1023,8;;39,2;;0;;
15.02.2019;15:00;23,772; ;80,407;;200,139;;1,16726; ;14,53;;1023,0;;38,1;;0;;
15.02.2019;16:00;23,743; ;69,220;;164,742;;0,98493; ;14,79;;1022,5;;37,8;;0;;
15.02.2019;17:00;23,603; ;70,776;;163,035;;0,80938; ;14,26;;1022,0;;40,2;;0;;
15.02.2019;18:00;23,654; ;75,016;;246,112;;0,83149; ;12,56;;1021,6;;56,0;;0;;
15.02.2019;19:00;23,757; ;78,617;;250,505;;0,87230; ;11,00;;1021,4;;58,9;;0;;
15.02.2019;20:00;23,792; ;66,983;;154,980;;0,87570; ;10,26;;1021,0;;58,9;;0;;
15.02.2019;21:00;24,256; ;63,284;;183,671;;0,84547; ;8,77;;1020,6;;65,8;;0;;
15.02.2019;22:00;24,455; ;68,313;;214,648;;0,81310; ;7,63;;1020,2;;70,7;;0;;
15.02.2019;23:00;24,367; ;40,052;;64,689;;0,73714; ;7,78;;1019,8;;69,4;;0;;
16.02.2019;00:00;24,194; ;49,687;;92,630;;0,71820; ;7,13;;1019,4;;69,6;;0;;
16.02.2019;01:00;23,814; ;47,319;;89,406;;0,67398; ;6,58;;1018,9;;66,1;;0;;
16.02.2019;02:00;23,579; ;46,119;;103,067;;0,60297; ;5,14;;1018,6;;71,3;;0;;
16.02.2019;03:00;23,443; ;37,227;;61,153;;0,53686;E;4,05;;1018,2;;75,1;;0;;
16.02.2019;04:00;23,407; ;46,937;;89,917;;0,51200;E;3,28;;1017,6;;77,1;;0;;
16.02.2019;05:00;23,362; ;43,267;;67,729;;0,47505;E;2,92;;1017,2;;77,7;;0;;
16.02.2019;06:00;23,368; ;45,832;;145,308;;0,45584;E;2,49;;1017,0;;79,7;;0;;
16.02.2019;07:00;23,332; ;60,525;;241,663;;0,49045;E;2,53;;1016,6;;78,9;;0;;
16.02.2019;08:00;23,039; ;67,405;;255,343;;0,54659;E;2,85;;1016,7;;74,5;;0;;
16.02.2019;09:00;22,370; ;66,673;;200,827;;0,62988; ;4,46;;1016,8;;64,5;;0;;
16.02.2019;10:00;22,033; ;57,848;;136,210;;0,66204; ;8,61;;1016,8;;46,3;;0;;
16.02.2019;11:00;21,838; ;36,275;;86,081;;0,67811; ;11,36;;1016,7;;38,9;;0;;
16.02.2019;12:00;21,767; ;30,682;;67,308;;0,67383; ;12,89;;1016,8;;36,2;;0;;
16.02.2019;13:00;21,632; ;37,331;;86,991;;0,68535; ;13,67;;1016,7;;35,4;;0;;
16.02.2019;14:00;21,314; ;29,442;;62,998;;0,64433; ;14,06;;1016,4;;35,2;;0;;
16.02.2019;15:00;21,216; ;41,014;;102,466;;0,62451; ;14,33;;1016,0;;36,2;;0;;
16.02.2019;16:00;21,497; ;43,254;;103,203;;0,59046;E;14,50;;1015,5;;37,1;;0;;
16.02.2019;17:00;21,896; ;61,965;;147,917;;0,54881;E;14,26;;1015,3;;39,0;;0;;
16.02.2019;18:00;22,125; ;90,312;;248,750;;0,59664;E;12,99;;1015,2;;43,5;;0;;
16.02.2019;19:00;22,073; ;83,240;;219,700;;0,63946; ;11,92;;1015,5;;45,5;;0;;
16.02.2019;20:00;22,006; ;76,400;;210,271;;0,69984; ;11,05;;1015,8;;47,7;;0;;
16.02.2019;21:00;21,663; ;73,810;;195,958;;0,72613; ;10,10;;1015,7;;49,9;;0;;
16.02.2019;22:00;21,635; ;82,888;;252,020;;0,83905; ;8,88;;1015,7;;54,7;;0;;
16.02.2019;23:00;22,122; ;;*;;*;0,89778; ;8,16;;1015,9;;57,9;;0;;
17.02.2019;00:00;22,787; ;74,826;;242,533;;0,94080; ;7,10;;1015,9;;62,8;;0;;
17.02.2019;01:00;23,593; ;54,325;;94,940;;0,90860; ;6,88;;1016,0;;63,7;;0;;
17.02.2019;02:00;24,201; ;64,189;;181,109;;0,84637; ;6,14;;1016,1;;67,5;;0;;
17.02.2019;03:00;24,725; ;56,034;;113,990;;0,81172; ;5,53;;1016,1;;70,9;;0;;
17.02.2019;04:00;25,287; ;44,053;;95,077;;0,76548; ;4,54;;1015,7;;74,4;;0;;
17.02.2019;05:00;25,775; ;44,538;;84,875;;0,72898; ;3,93;;1015,5;;76,4;;0;;
17.02.2019;06:00;26,104; ;39,723;;80,478;;0,64096; ;3,24;;1015,4;;78,2;;0;;
17.02.2019;07:00;26,424; ;38,323;;74,641;;0,59627;E;3,21;;1015,3;;79,4;;0;;
17.02.2019;08:00;26,801; ;37,753;;52,972;;0,54878;E;3,75;;1015,4;;77,4;;0;;
17.02.2019;09:00;27,216; ;39,116;;76,821;;0,56579;E;4,30;;1015,4;;75,2;;0;;
17.02.2019;10:00;27,777; ;39,742;;119,962;;0,58704;E;6,29;;1015,3;;68,0;;0;;
17.02.2019;11:00;28,357; ;39,357;;97,853;;0,60413; ;9,50;;1015,0;;54,9;;0;;
17.02.2019;12:00;28,952; ;31,771;;68,469;;0,59689;E;12,37;;1014,7;;45,7;;0;;
17.02.2019;13:00;29,530; ;31,532;;59,162;;0,59409;E;12,75;;1014,0;;48,0;;0;;
17.02.2019;14:00;29,939; ;33,741;;64,320;;0,55840;E;14,10;;1013,3;;43,9;;0;;
17.02.2019;15:00;30,210; ;42,480;;79,352;;0,54631;E;14,82;;1012,7;;41,1;;0;;
17.02.2019;16:00;30,535; ;37,216;;63,259;;0,53566;E;14,40;;1012,3;;48,5;;0;;
17.02.2019;17:00;30,791; ;57,337;;126,050;;0,54429;E;13,71;;1011,9;;47,1;;0;;
17.02.2019;18:00;30,999; ;77,842;;277,361;;0,59916;E;12,08;;1011,6;;58,6;;0;;
17.02.2019;19:00;31,386; ;79,013;;337,450;;0,68735; ;10,10;;1011,6;;69,1;;0;;
17.02.2019;20:00;31,907; ;68,656;;281,463;;0,78440; ;8,74;;1011,5;;75,9;;0;;
17.02.2019;21:00;32,508; ;62,474;;235,554;;0,87319; ;7,75;;1011,4;;80,0;;0;;
17.02.2019;22:00;32,656; ;54,033;;194,416;;0,94883; ;6,41;;1011,5;;82,4;;0;;
17.02.2019;23:00;32,335; ;47,340;;151,117;;0,97667; ;5,45;;1011,5;;83,0;;0;;
18.02.2019;00:00;31,899; ;;*;;*;0,99474; ;4,86;;1011,5;;83,2;;0;;
18.02.2019;01:00;31,634; ;34,611;;97,919;;0,98431; ;4,29;;1011,5;;83,5;;0;;
18.02.2019;02:00;31,507; ;34,638;;87,393;;0,88989; ;3,82;;1011,4;;83,8;;0;;
18.02.2019;03:00;31,388; ;32,283;;71,729;;0,75786; ;3,53;;1011,3;;83,5;;0;;
18.02.2019;04:00;31,105; ;34,977;;62,685;;0,64649; ;3,34;;1011,1;;82,2;;0;;
18.02.2019;05:00;30,961; ;38,705;;123,640;;0,58060;E;3,12;;1011,0;;81,6;;0;;
18.02.2019;06:00;31,012; ;49,591;;272,299;;0,62441; ;2,83;;1011,1;;81,8;;0;;
18.02.2019;07:00;31,148; ;88,922;;621,930;;0,76138; ;2,88;;1011,0;;80,9;;0;;
18.02.2019;08:00;31,577; ;98,548;;1042,150;;1,04149; ;3,12;;1011,1;;79,3;;0;;
18.02.2019;09:00;32,271; ;106,101;;818,919;;1,28355; ;3,78;;1011,3;;76,6;;0;;
18.02.2019;10:00;33,058; ;106,949;;712,314;;1,46920; ;6,83;;1011,0;;65,6;;0;;
18.02.2019;11:00;33,730; ;73,790;;244,884;;1,51696; ;11,15;;1010,8;;49,0;;0;;
18.02.2019;12:00;34,306; ;60,725;;166,543;;1,55012; ;13,13;;1010,4;;44,3;;0;;
18.02.2019;13:00;34,886; ;63,819;;163,725;;1,58682; ;14,06;;1009,8;;41,6;;0;;
18.02.2019;14:00;35,214; ;59,077;;138,380;;1,50642; ;14,68;;1009,1;;39,9;;0;;
18.02.2019;15:00;35,564; ;60,241;;133,909;;1,32959; ;15,07;;1008,3;;40,4;;0;;
18.02.2019;16:00;35,667; ;66,310;;137,649;;1,03961; ;15,11;;1007,8;;40,5;;0;;
18.02.2019;17:00;35,818; ;67,314;;153,978;;0,79711; ;14,55;;1007,4;;45,8;;0;;
18.02.2019;18:00;36,214; ;113,200;;477,866;;0,72644; ;13,00;;1006,9;;52,7;;0;;
18.02.2019;19:00;36,639; ;96,482;;407,017;;0,80121; ;11,42;;1006,7;;59,5;;0;;
18.02.2019;20:00;36,820; ;81,143;;185,690;;0,80339; ;10,80;;1006,2;;62,7;;0;;
18.02.2019;21:00;36,972; ;76,306;;188,365;;0,77189; ;9,66;;1006,1;;67,1;;0;;
18.02.2019;22:00;36,530; ;50,573;;87,615;;0,73645; ;9,80;;1006,1;;58,1;;0;;
18.02.2019;23:00;36,220; ;47,451;;70,294;;0,75732; ;9,92;;1005,8;;54,3;;0;;
19.02.2019;00:00;35,900; ;46,849;;65,260;;0,79028; ;9,57;;1005,6;;54,7;;0;;
19.02.2019;01:00;35,534; ;;*;;*;0,75410; ;9,22;;1005,4;;55,6;;0;;
19.02.2019;02:00;35,220; ;28,153;;38,756;;0,61870; ;8,45;;1005,3;;58,8;;0;;
19.02.2019;03:00;34,963; ;20,971;;23,720;;0,48106;E;7,91;;1005,2;;61,4;;0;;
19.02.2019;04:00;34,839; ;29,902;;34,015;;0,43507;E;7,43;;1005,0;;63,3;;0;;
19.02.2019;05:00;34,714; ;31,110;;44,055;;0,39189;E;6,95;;1004,9;;65,8;;0;;
19.02.2019;06:00;34,543; ;47,169;;100,554;;0,40262;E;6,73;;1004,9;;67,5;;0;;
19.02.2019;07:00;34,288; ;42,193;;100,452;;0,39904;E;7,03;;1005,1;;67,3;;0;;
19.02.2019;08:00;33,904; ;72,350;;192,489;;0,39748;E;7,36;;1005,7;;68,0;;1;;
19.02.2019;09:00;33,822; ;56,657;;146,314;;0,45057;E;7,73;;1006,3;;72,6;;10;;
19.02.2019;10:00;34,179; ;50,865;;146,108;;0,48468;E;8,14;;1006,7;;73,8;;0;;
19.02.2019;11:00;33,763; ;37,335;;81,266;;0,48748;E;8,80;;1007,0;;73,4;;0;;
19.02.2019;12:00;33,454; ;25,201;;55,604;;0,48649;E;9,35;;1007,2;;66,4;;0;;
19.02.2019;13:00;33,112; ;27,595;;60,230;;0,48121;E;9,63;;1007,1;;61,9;;0;;
19.02.2019;14:00;32,740; ;21,847;;49,665;;0,45230;E;9,82;;1007,1;;59,2;;0;;
19.02.2019;15:00;32,742; ;;*;;*;0,43737;E;9,86;;1007,2;;58,8;;0;;
